day	genotype	time	mean_rewarded_nosepokes
Day1	MT	0	0.0
Day1	MT	1	0.0
Day1	MT	2	0.0
Day1	MT	3	0.0
Day1	MT	4	0.0
Day1	MT	5	0.0
Day1	MT	6	0.0
Day1	MT	7	0.0
Day1	MT	8	0.0
Day1	MT	9	0.0
Day1	MT	10	0.06666666666666667
Day1	MT	11	0.06666666666666667
Day1	MT	12	0.1
Day1	MT	13	0.1
Day1	MT	14	0.13333333333333333
Day1	MT	15	0.13333333333333333
Day1	MT	16	0.13333333333333333
Day1	MT	17	0.13333333333333333
Day1	MT	18	0.13333333333333333
Day1	MT	19	0.13333333333333333
Day1	MT	20	0.13333333333333333
Day1	MT	21	0.13333333333333333
Day1	MT	22	0.13333333333333333
Day1	MT	23	0.13333333333333333
Day1	MT	24	0.13333333333333333
Day1	MT	25	0.13333333333333333
Day1	MT	26	0.13333333333333333
Day1	MT	27	0.13333333333333333
Day1	MT	28	0.16666666666666666
Day1	MT	29	0.16666666666666666
Day1	MT	30	0.16666666666666666
Day1	MT	31	0.16666666666666666
Day1	MT	32	0.2
Day1	MT	33	0.2
Day1	MT	34	0.2
Day1	MT	35	0.2
Day1	MT	36	0.2
Day1	MT	37	0.2
Day1	MT	38	0.2
Day1	MT	39	0.23333333333333334
Day1	MT	40	0.23333333333333334
Day1	MT	41	0.23333333333333334
Day1	MT	42	0.23333333333333334
Day1	MT	43	0.23333333333333334
Day1	MT	44	0.23333333333333334
Day1	MT	45	0.23333333333333334
Day1	MT	46	0.23333333333333334
Day1	MT	47	0.23333333333333334
Day1	MT	48	0.23333333333333334
Day1	MT	49	0.23333333333333334
Day1	MT	50	0.23333333333333334
Day1	MT	51	0.23333333333333334
Day1	MT	52	0.23333333333333334
Day1	MT	53	0.23333333333333334
Day1	MT	54	0.23333333333333334
Day1	MT	55	0.23333333333333334
Day1	MT	56	0.23333333333333334
Day1	MT	57	0.23333333333333334
Day1	MT	58	0.23333333333333334
Day1	MT	59	0.23333333333333334
Day1	MT	60	0.23333333333333334
Day1	MT	61	0.23333333333333334
Day1	MT	62	0.23333333333333334
Day1	MT	63	0.23333333333333334
Day1	MT	64	0.23333333333333334
Day1	MT	65	0.23333333333333334
Day1	MT	66	0.23333333333333334
Day1	MT	67	0.23333333333333334
Day1	MT	68	0.23333333333333334
Day1	MT	69	0.26666666666666666
Day1	MT	70	0.26666666666666666
Day1	MT	71	0.26666666666666666
Day1	MT	72	0.3
Day1	MT	73	0.3
Day1	MT	74	0.3
Day1	MT	75	0.3
Day1	MT	76	0.3333333333333333
Day1	MT	77	0.3333333333333333
Day1	MT	78	0.3333333333333333
Day1	MT	79	0.3333333333333333
Day1	MT	80	0.3333333333333333
Day1	MT	81	0.3333333333333333
Day1	MT	82	0.3333333333333333
Day1	MT	83	0.3333333333333333
Day1	MT	84	0.36666666666666664
Day1	MT	85	0.36666666666666664
Day1	MT	86	0.36666666666666664
Day1	MT	87	0.36666666666666664
Day1	MT	88	0.36666666666666664
Day1	MT	89	0.36666666666666664
Day1	MT	90	0.36666666666666664
Day1	MT	91	0.36666666666666664
Day1	MT	92	0.36666666666666664
Day1	MT	93	0.36666666666666664
Day1	MT	94	0.36666666666666664
Day1	MT	95	0.36666666666666664
Day1	MT	96	0.36666666666666664
Day1	MT	97	0.36666666666666664
Day1	MT	98	0.36666666666666664
Day1	MT	99	0.4
Day1	MT	100	0.4
Day1	MT	101	0.4
Day1	MT	102	0.43333333333333335
Day1	MT	103	0.43333333333333335
Day1	MT	104	0.43333333333333335
Day1	MT	105	0.43333333333333335
Day1	MT	106	0.43333333333333335
Day1	MT	107	0.4666666666666667
Day1	MT	108	0.4666666666666667
Day1	MT	109	0.4666666666666667
Day1	MT	110	0.4666666666666667
Day1	MT	111	0.4666666666666667
Day1	MT	112	0.4666666666666667
Day1	MT	113	0.4666666666666667
Day1	MT	114	0.4666666666666667
Day1	MT	115	0.4666666666666667
Day1	MT	116	0.4666666666666667
Day1	MT	117	0.4666666666666667
Day1	MT	118	0.4666666666666667
Day1	MT	119	0.4666666666666667
Day1	MT	120	0.5
Day1	MT	121	0.5
Day1	MT	122	0.5333333333333333
Day1	MT	123	0.5666666666666667
Day1	MT	124	0.5666666666666667
Day1	MT	125	0.5666666666666667
Day1	MT	126	0.5666666666666667
Day1	MT	127	0.5666666666666667
Day1	MT	128	0.5666666666666667
Day1	MT	129	0.5666666666666667
Day1	MT	130	0.5666666666666667
Day1	MT	131	0.5666666666666667
Day1	MT	132	0.5666666666666667
Day1	MT	133	0.5666666666666667
Day1	MT	134	0.5666666666666667
Day1	MT	135	0.5666666666666667
Day1	MT	136	0.5666666666666667
Day1	MT	137	0.5666666666666667
Day1	MT	138	0.5666666666666667
Day1	MT	139	0.6
Day1	MT	140	0.6
Day1	MT	141	0.6
Day1	MT	142	0.6333333333333333
Day1	MT	143	0.6333333333333333
Day1	MT	144	0.6666666666666666
Day1	MT	145	0.6666666666666666
Day1	MT	146	0.6666666666666666
Day1	MT	147	0.6666666666666666
Day1	MT	148	0.6666666666666666
Day1	MT	149	0.6666666666666666
Day1	MT	150	0.6666666666666666
Day1	MT	151	0.6666666666666666
Day1	MT	152	0.7
Day1	MT	153	0.7
Day1	MT	154	0.7
Day1	MT	155	0.7
Day1	MT	156	0.7
Day1	MT	157	0.7
Day1	MT	158	0.7
Day1	MT	159	0.7
Day1	MT	160	0.7333333333333333
Day1	MT	161	0.7333333333333333
Day1	MT	162	0.7333333333333333
Day1	MT	163	0.7333333333333333
Day1	MT	164	0.8
Day1	MT	165	0.8
Day1	MT	166	0.8333333333333334
Day1	MT	167	0.8333333333333334
Day1	MT	168	0.8333333333333334
Day1	MT	169	0.8666666666666667
Day1	MT	170	0.9
Day1	MT	171	0.9
Day1	MT	172	0.9
Day1	MT	173	0.9
Day1	MT	174	0.9
Day1	MT	175	0.9333333333333333
Day1	MT	176	0.9333333333333333
Day1	MT	177	0.9333333333333333
Day1	MT	178	0.9333333333333333
Day1	MT	179	0.9333333333333333
Day1	MT	180	0.9666666666666667
Day1	MT	181	1.0
Day1	MT	182	1.0
Day1	MT	183	1.0
Day1	MT	184	1.0
Day1	MT	185	1.0333333333333334
Day1	MT	186	1.0333333333333334
Day1	MT	187	1.0333333333333334
Day1	MT	188	1.0333333333333334
Day1	MT	189	1.0333333333333334
Day1	MT	190	1.0333333333333334
Day1	MT	191	1.0333333333333334
Day1	MT	192	1.0333333333333334
Day1	MT	193	1.0333333333333334
Day1	MT	194	1.0333333333333334
Day1	MT	195	1.0333333333333334
Day1	MT	196	1.0333333333333334
Day1	MT	197	1.0333333333333334
Day1	MT	198	1.0333333333333334
Day1	MT	199	1.0333333333333334
Day1	MT	200	1.0333333333333334
Day1	MT	201	1.0333333333333334
Day1	MT	202	1.0333333333333334
Day1	MT	203	1.0333333333333334
Day1	MT	204	1.0333333333333334
Day1	MT	205	1.0333333333333334
Day1	MT	206	1.0333333333333334
Day1	MT	207	1.0333333333333334
Day1	MT	208	1.0333333333333334
Day1	MT	209	1.0333333333333334
Day1	MT	210	1.0333333333333334
Day1	MT	211	1.0333333333333334
Day1	MT	212	1.0333333333333334
Day1	MT	213	1.0333333333333334
Day1	MT	214	1.0333333333333334
Day1	MT	215	1.0333333333333334
Day1	MT	216	1.0333333333333334
Day1	MT	217	1.0333333333333334
Day1	MT	218	1.0333333333333334
Day1	MT	219	1.0333333333333334
Day1	MT	220	1.0333333333333334
Day1	MT	221	1.0333333333333334
Day1	MT	222	1.0333333333333334
Day1	MT	223	1.0666666666666667
Day1	MT	224	1.0666666666666667
Day1	MT	225	1.0666666666666667
Day1	MT	226	1.0666666666666667
Day1	MT	227	1.0666666666666667
Day1	MT	228	1.0666666666666667
Day1	MT	229	1.1
Day1	MT	230	1.1
Day1	MT	231	1.1
Day1	MT	232	1.1
Day1	MT	233	1.1
Day1	MT	234	1.1
Day1	MT	235	1.1333333333333333
Day1	MT	236	1.1333333333333333
Day1	MT	237	1.1333333333333333
Day1	MT	238	1.1666666666666667
Day1	MT	239	1.1666666666666667
Day1	MT	240	1.1666666666666667
Day1	MT	241	1.1666666666666667
Day1	MT	242	1.1666666666666667
Day1	MT	243	1.1666666666666667
Day1	MT	244	1.1666666666666667
Day1	MT	245	1.1666666666666667
Day1	MT	246	1.1666666666666667
Day1	MT	247	1.2
Day1	MT	248	1.2
Day1	MT	249	1.2
Day1	MT	250	1.2
Day1	MT	251	1.2
Day1	MT	252	1.2
Day1	MT	253	1.2
Day1	MT	254	1.2
Day1	MT	255	1.2
Day1	MT	256	1.2
Day1	MT	257	1.2
Day1	MT	258	1.2
Day1	MT	259	1.2666666666666666
Day1	MT	260	1.2666666666666666
Day1	MT	261	1.2666666666666666
Day1	MT	262	1.2666666666666666
Day1	MT	263	1.2666666666666666
Day1	MT	264	1.2666666666666666
Day1	MT	265	1.2666666666666666
Day1	MT	266	1.2666666666666666
Day1	MT	267	1.2666666666666666
Day1	MT	268	1.2666666666666666
Day1	MT	269	1.2666666666666666
Day1	MT	270	1.2666666666666666
Day1	MT	271	1.2666666666666666
Day1	MT	272	1.2666666666666666
Day1	MT	273	1.2666666666666666
Day1	MT	274	1.2666666666666666
Day1	MT	275	1.2666666666666666
Day1	MT	276	1.2666666666666666
Day1	MT	277	1.2666666666666666
Day1	MT	278	1.2666666666666666
Day1	MT	279	1.2666666666666666
Day1	MT	280	1.2666666666666666
Day1	MT	281	1.2666666666666666
Day1	MT	282	1.2666666666666666
Day1	MT	283	1.2666666666666666
Day1	MT	284	1.3
Day1	MT	285	1.3
Day1	MT	286	1.3
Day1	MT	287	1.3
Day1	MT	288	1.3
Day1	MT	289	1.3
Day1	MT	290	1.3
Day1	MT	291	1.3
Day1	MT	292	1.3
Day1	MT	293	1.3
Day1	MT	294	1.3
Day1	MT	295	1.3
Day1	MT	296	1.3
Day1	MT	297	1.3333333333333333
Day1	MT	298	1.4
Day1	MT	299	1.4
Day1	MT	300	1.4
Day1	MT	301	1.4
Day1	MT	302	1.4333333333333333
Day1	MT	303	1.4333333333333333
Day1	MT	304	1.4333333333333333
Day1	MT	305	1.4333333333333333
Day1	MT	306	1.4333333333333333
Day1	MT	307	1.4333333333333333
Day1	MT	308	1.4666666666666666
Day1	MT	309	1.4666666666666666
Day1	MT	310	1.4666666666666666
Day1	MT	311	1.5
Day1	MT	312	1.5
Day1	MT	313	1.5
Day1	MT	314	1.5
Day1	MT	315	1.5
Day1	MT	316	1.5
Day1	MT	317	1.5
Day1	MT	318	1.5
Day1	MT	319	1.5
Day1	MT	320	1.5
Day1	MT	321	1.5
Day1	MT	322	1.5
Day1	MT	323	1.5
Day1	MT	324	1.5
Day1	MT	325	1.5
Day1	MT	326	1.5
Day1	MT	327	1.5
Day1	MT	328	1.5
Day1	MT	329	1.5
Day1	MT	330	1.5
Day1	MT	331	1.5
Day1	MT	332	1.5
Day1	MT	333	1.5
Day1	MT	334	1.5666666666666667
Day1	MT	335	1.5666666666666667
Day1	MT	336	1.5666666666666667
Day1	MT	337	1.5666666666666667
Day1	MT	338	1.5666666666666667
Day1	MT	339	1.5666666666666667
Day1	MT	340	1.5666666666666667
Day1	MT	341	1.5666666666666667
Day1	MT	342	1.5666666666666667
Day1	MT	343	1.5666666666666667
Day1	MT	344	1.5666666666666667
Day1	MT	345	1.5666666666666667
Day1	MT	346	1.5666666666666667
Day1	MT	347	1.5666666666666667
Day1	MT	348	1.5666666666666667
Day1	MT	349	1.5666666666666667
Day1	MT	350	1.5666666666666667
Day1	MT	351	1.5666666666666667
Day1	MT	352	1.5666666666666667
Day1	MT	353	1.6
Day1	MT	354	1.6
Day1	MT	355	1.6
Day1	MT	356	1.6
Day1	MT	357	1.6
Day1	MT	358	1.6
Day1	MT	359	1.6
Day1	MT	360	1.6
Day1	MT	361	1.6333333333333333
Day1	MT	362	1.6333333333333333
Day1	MT	363	1.6333333333333333
Day1	MT	364	1.6333333333333333
Day1	MT	365	1.6333333333333333
Day1	MT	366	1.6666666666666667
Day1	MT	367	1.6666666666666667
Day1	MT	368	1.6666666666666667
Day1	MT	369	1.6666666666666667
Day1	MT	370	1.6666666666666667
Day1	MT	371	1.6666666666666667
Day1	MT	372	1.6666666666666667
Day1	MT	373	1.6666666666666667
Day1	MT	374	1.6666666666666667
Day1	MT	375	1.6666666666666667
Day1	MT	376	1.6666666666666667
Day1	MT	377	1.6666666666666667
Day1	MT	378	1.6666666666666667
Day1	MT	379	1.6666666666666667
Day1	MT	380	1.7
Day1	MT	381	1.7
Day1	MT	382	1.7333333333333334
Day1	MT	383	1.7333333333333334
Day1	MT	384	1.7333333333333334
Day1	MT	385	1.7333333333333334
Day1	MT	386	1.7333333333333334
Day1	MT	387	1.7333333333333334
Day1	MT	388	1.7333333333333334
Day1	MT	389	1.7666666666666666
Day1	MT	390	1.7666666666666666
Day1	MT	391	1.7666666666666666
Day1	MT	392	1.7666666666666666
Day1	MT	393	1.8
Day1	MT	394	1.8
Day1	MT	395	1.8333333333333333
Day1	MT	396	1.8333333333333333
Day1	MT	397	1.8333333333333333
Day1	MT	398	1.8333333333333333
Day1	MT	399	1.8333333333333333
Day1	MT	400	1.8333333333333333
Day1	MT	401	1.8666666666666667
Day1	MT	402	1.9
Day1	MT	403	1.9
Day1	MT	404	1.9333333333333333
Day1	MT	405	1.9333333333333333
Day1	MT	406	1.9333333333333333
Day1	MT	407	1.9333333333333333
Day1	MT	408	1.9333333333333333
Day1	MT	409	1.9333333333333333
Day1	MT	410	1.9333333333333333
Day1	MT	411	1.9333333333333333
Day1	MT	412	1.9333333333333333
Day1	MT	413	1.9333333333333333
Day1	MT	414	1.9333333333333333
Day1	MT	415	1.9333333333333333
Day1	MT	416	1.9333333333333333
Day1	MT	417	1.9333333333333333
Day1	MT	418	1.9333333333333333
Day1	MT	419	1.9666666666666666
Day1	MT	420	1.9666666666666666
Day1	MT	421	1.9666666666666666
Day1	MT	422	1.9666666666666666
Day1	MT	423	1.9666666666666666
Day1	MT	424	1.9666666666666666
Day1	MT	425	1.9666666666666666
Day1	MT	426	1.9666666666666666
Day1	MT	427	1.9666666666666666
Day1	MT	428	1.9666666666666666
Day1	MT	429	1.9666666666666666
Day1	MT	430	2.0
Day1	MT	431	2.0
Day1	MT	432	2.0
Day1	MT	433	2.066666666666667
Day1	MT	434	2.066666666666667
Day1	MT	435	2.066666666666667
Day1	MT	436	2.066666666666667
Day1	MT	437	2.066666666666667
Day1	MT	438	2.066666666666667
Day1	MT	439	2.066666666666667
Day1	MT	440	2.066666666666667
Day1	MT	441	2.066666666666667
Day1	MT	442	2.066666666666667
Day1	MT	443	2.066666666666667
Day1	MT	444	2.066666666666667
Day1	MT	445	2.066666666666667
Day1	MT	446	2.066666666666667
Day1	MT	447	2.066666666666667
Day1	MT	448	2.066666666666667
Day1	MT	449	2.066666666666667
Day1	MT	450	2.066666666666667
Day1	MT	451	2.066666666666667
Day1	MT	452	2.066666666666667
Day1	MT	453	2.066666666666667
Day1	MT	454	2.066666666666667
Day1	MT	455	2.066666666666667
Day1	MT	456	2.066666666666667
Day1	MT	457	2.066666666666667
Day1	MT	458	2.066666666666667
Day1	MT	459	2.066666666666667
Day1	MT	460	2.066666666666667
Day1	MT	461	2.066666666666667
Day1	MT	462	2.066666666666667
Day1	MT	463	2.066666666666667
Day1	MT	464	2.066666666666667
Day1	MT	465	2.066666666666667
Day1	MT	466	2.066666666666667
Day1	MT	467	2.1
Day1	MT	468	2.1
Day1	MT	469	2.1
Day1	MT	470	2.1
Day1	MT	471	2.1
Day1	MT	472	2.1
Day1	MT	473	2.1
Day1	MT	474	2.1333333333333333
Day1	MT	475	2.1333333333333333
Day1	MT	476	2.1333333333333333
Day1	MT	477	2.1333333333333333
Day1	MT	478	2.1333333333333333
Day1	MT	479	2.1666666666666665
Day1	MT	480	2.2
Day1	MT	481	2.2
Day1	MT	482	2.2
Day1	MT	483	2.2
Day1	MT	484	2.2
Day1	MT	485	2.2
Day1	MT	486	2.2
Day1	MT	487	2.2
Day1	MT	488	2.2
Day1	MT	489	2.2
Day1	MT	490	2.2
Day1	MT	491	2.2
Day1	MT	492	2.2
Day1	MT	493	2.2
Day1	MT	494	2.2
Day1	MT	495	2.2333333333333334
Day1	MT	496	2.2333333333333334
Day1	MT	497	2.2333333333333334
Day1	MT	498	2.2333333333333334
Day1	MT	499	2.2333333333333334
Day1	MT	500	2.2333333333333334
Day1	MT	501	2.2666666666666666
Day1	MT	502	2.2666666666666666
Day1	MT	503	2.3
Day1	MT	504	2.3
Day1	MT	505	2.3
Day1	MT	506	2.3
Day1	MT	507	2.3333333333333335
Day1	MT	508	2.3333333333333335
Day1	MT	509	2.3333333333333335
Day1	MT	510	2.3333333333333335
Day1	MT	511	2.3333333333333335
Day1	MT	512	2.3333333333333335
Day1	MT	513	2.3333333333333335
Day1	MT	514	2.3333333333333335
Day1	MT	515	2.3333333333333335
Day1	MT	516	2.3333333333333335
Day1	MT	517	2.3333333333333335
Day1	MT	518	2.3333333333333335
Day1	MT	519	2.3666666666666667
Day1	MT	520	2.3666666666666667
Day1	MT	521	2.3666666666666667
Day1	MT	522	2.3666666666666667
Day1	MT	523	2.3666666666666667
Day1	MT	524	2.4
Day1	MT	525	2.4
Day1	MT	526	2.433333333333333
Day1	MT	527	2.433333333333333
Day1	MT	528	2.433333333333333
Day1	MT	529	2.433333333333333
Day1	MT	530	2.433333333333333
Day1	MT	531	2.433333333333333
Day1	MT	532	2.433333333333333
Day1	MT	533	2.433333333333333
Day1	MT	534	2.433333333333333
Day1	MT	535	2.433333333333333
Day1	MT	536	2.433333333333333
Day1	MT	537	2.433333333333333
Day1	MT	538	2.433333333333333
Day1	MT	539	2.433333333333333
Day1	MT	540	2.433333333333333
Day1	MT	541	2.466666666666667
Day1	MT	542	2.466666666666667
Day1	MT	543	2.466666666666667
Day1	MT	544	2.466666666666667
Day1	MT	545	2.466666666666667
Day1	MT	546	2.466666666666667
Day1	MT	547	2.466666666666667
Day1	MT	548	2.5
Day1	MT	549	2.5
Day1	MT	550	2.5
Day1	MT	551	2.5
Day1	MT	552	2.5
Day1	MT	553	2.5
Day1	MT	554	2.5
Day1	MT	555	2.5
Day1	MT	556	2.5
Day1	MT	557	2.5
Day1	MT	558	2.5
Day1	MT	559	2.5
Day1	MT	560	2.5
Day1	MT	561	2.533333333333333
Day1	MT	562	2.533333333333333
Day1	MT	563	2.533333333333333
Day1	MT	564	2.533333333333333
Day1	MT	565	2.566666666666667
Day1	MT	566	2.566666666666667
Day1	MT	567	2.566666666666667
Day1	MT	568	2.566666666666667
Day1	MT	569	2.566666666666667
Day1	MT	570	2.6
Day1	MT	571	2.6
Day1	MT	572	2.6
Day1	MT	573	2.6
Day1	MT	574	2.6
Day1	MT	575	2.6
Day1	MT	576	2.6
Day1	MT	577	2.6
Day1	MT	578	2.6
Day1	MT	579	2.6
Day1	MT	580	2.6
Day1	MT	581	2.6
Day1	MT	582	2.6333333333333333
Day1	MT	583	2.6333333333333333
Day1	MT	584	2.6333333333333333
Day1	MT	585	2.6333333333333333
Day1	MT	586	2.6333333333333333
Day1	MT	587	2.6333333333333333
Day1	MT	588	2.6666666666666665
Day1	MT	589	2.6666666666666665
Day1	MT	590	2.6666666666666665
Day1	MT	591	2.6666666666666665
Day1	MT	592	2.6666666666666665
Day1	MT	593	2.6666666666666665
Day1	MT	594	2.6666666666666665
Day1	MT	595	2.6666666666666665
Day1	MT	596	2.6666666666666665
Day1	MT	597	2.6666666666666665
Day1	MT	598	2.6666666666666665
Day1	MT	599	2.7
Day1	MT	600	2.7
Day1	MT	601	2.7
Day1	MT	602	2.7
Day1	MT	603	2.7
Day1	MT	604	2.7
Day1	MT	605	2.7
Day1	MT	606	2.7333333333333334
Day1	MT	607	2.7333333333333334
Day1	MT	608	2.7333333333333334
Day1	MT	609	2.7333333333333334
Day1	MT	610	2.7333333333333334
Day1	MT	611	2.7333333333333334
Day1	MT	612	2.7333333333333334
Day1	MT	613	2.7666666666666666
Day1	MT	614	2.7666666666666666
Day1	MT	615	2.7666666666666666
Day1	MT	616	2.7666666666666666
Day1	MT	617	2.7666666666666666
Day1	MT	618	2.7666666666666666
Day1	MT	619	2.7666666666666666
Day1	MT	620	2.7666666666666666
Day1	MT	621	2.7666666666666666
Day1	MT	622	2.7666666666666666
Day1	MT	623	2.7666666666666666
Day1	MT	624	2.7666666666666666
Day1	MT	625	2.7666666666666666
Day1	MT	626	2.7666666666666666
Day1	MT	627	2.7666666666666666
Day1	MT	628	2.8
Day1	MT	629	2.8
Day1	MT	630	2.8
Day1	MT	631	2.8
Day1	MT	632	2.8333333333333335
Day1	MT	633	2.8333333333333335
Day1	MT	634	2.8333333333333335
Day1	MT	635	2.8333333333333335
Day1	MT	636	2.8333333333333335
Day1	MT	637	2.8333333333333335
Day1	MT	638	2.8333333333333335
Day1	MT	639	2.8333333333333335
Day1	MT	640	2.8333333333333335
Day1	MT	641	2.8333333333333335
Day1	MT	642	2.8333333333333335
Day1	MT	643	2.8333333333333335
Day1	MT	644	2.8333333333333335
Day1	MT	645	2.8333333333333335
Day1	MT	646	2.8333333333333335
Day1	MT	647	2.8333333333333335
Day1	MT	648	2.8333333333333335
Day1	MT	649	2.8333333333333335
Day1	MT	650	2.8333333333333335
Day1	MT	651	2.8666666666666667
Day1	MT	652	2.8666666666666667
Day1	MT	653	2.8666666666666667
Day1	MT	654	2.8666666666666667
Day1	MT	655	2.9
Day1	MT	656	2.9
Day1	MT	657	2.9
Day1	MT	658	2.9
Day1	MT	659	2.9
Day1	MT	660	2.9
Day1	MT	661	2.9
Day1	MT	662	2.9
Day1	MT	663	2.9
Day1	MT	664	2.9
Day1	MT	665	2.9
Day1	MT	666	2.9
Day1	MT	667	2.9
Day1	MT	668	2.9
Day1	MT	669	2.9
Day1	MT	670	2.9
Day1	MT	671	2.9
Day1	MT	672	2.9
Day1	MT	673	2.9
Day1	MT	674	2.9
Day1	MT	675	2.9
Day1	MT	676	2.9
Day1	MT	677	2.933333333333333
Day1	MT	678	2.933333333333333
Day1	MT	679	2.933333333333333
Day1	MT	680	2.933333333333333
Day1	MT	681	2.933333333333333
Day1	MT	682	2.933333333333333
Day1	MT	683	2.933333333333333
Day1	MT	684	2.933333333333333
Day1	MT	685	2.933333333333333
Day1	MT	686	2.933333333333333
Day1	MT	687	2.933333333333333
Day1	MT	688	2.933333333333333
Day1	MT	689	2.933333333333333
Day1	MT	690	2.933333333333333
Day1	MT	691	2.933333333333333
Day1	MT	692	2.933333333333333
Day1	MT	693	2.933333333333333
Day1	MT	694	2.933333333333333
Day1	MT	695	2.933333333333333
Day1	MT	696	2.933333333333333
Day1	MT	697	2.933333333333333
Day1	MT	698	2.933333333333333
Day1	MT	699	2.933333333333333
Day1	MT	700	2.966666666666667
Day1	MT	701	3.0
Day1	MT	702	3.0
Day1	MT	703	3.0
Day1	MT	704	3.0
Day1	MT	705	3.0
Day1	MT	706	3.0
Day1	MT	707	3.0
Day1	MT	708	3.0
Day1	MT	709	3.0
Day1	MT	710	3.0
Day1	MT	711	3.0
Day1	MT	712	3.0
Day1	MT	713	3.0
Day1	MT	714	3.0
Day1	MT	715	3.0
Day1	MT	716	3.0
Day1	MT	717	3.0
Day1	MT	718	3.0
Day1	MT	719	3.0
Day1	MT	720	3.0
Day1	MT	721	3.0
Day1	MT	722	3.033333333333333
Day1	MT	723	3.033333333333333
Day1	MT	724	3.033333333333333
Day1	MT	725	3.033333333333333
Day1	MT	726	3.033333333333333
Day1	MT	727	3.033333333333333
Day1	MT	728	3.033333333333333
Day1	MT	729	3.033333333333333
Day1	MT	730	3.033333333333333
Day1	MT	731	3.033333333333333
Day1	MT	732	3.033333333333333
Day1	MT	733	3.033333333333333
Day1	MT	734	3.033333333333333
Day1	MT	735	3.033333333333333
Day1	MT	736	3.033333333333333
Day1	MT	737	3.033333333333333
Day1	MT	738	3.033333333333333
Day1	MT	739	3.033333333333333
Day1	MT	740	3.033333333333333
Day1	MT	741	3.033333333333333
Day1	MT	742	3.033333333333333
Day1	MT	743	3.033333333333333
Day1	MT	744	3.033333333333333
Day1	MT	745	3.033333333333333
Day1	MT	746	3.033333333333333
Day1	MT	747	3.033333333333333
Day1	MT	748	3.033333333333333
Day1	MT	749	3.033333333333333
Day1	MT	750	3.033333333333333
Day1	MT	751	3.033333333333333
Day1	MT	752	3.1
Day1	MT	753	3.1333333333333333
Day1	MT	754	3.1333333333333333
Day1	MT	755	3.1333333333333333
Day1	MT	756	3.1333333333333333
Day1	MT	757	3.1333333333333333
Day1	MT	758	3.1333333333333333
Day1	MT	759	3.1333333333333333
Day1	MT	760	3.1333333333333333
Day1	MT	761	3.1333333333333333
Day1	MT	762	3.1333333333333333
Day1	MT	763	3.1333333333333333
Day1	MT	764	3.1333333333333333
Day1	MT	765	3.1333333333333333
Day1	MT	766	3.1333333333333333
Day1	MT	767	3.1333333333333333
Day1	MT	768	3.1333333333333333
Day1	MT	769	3.1333333333333333
Day1	MT	770	3.1333333333333333
Day1	MT	771	3.1333333333333333
Day1	MT	772	3.1333333333333333
Day1	MT	773	3.1333333333333333
Day1	MT	774	3.1333333333333333
Day1	MT	775	3.1333333333333333
Day1	MT	776	3.1333333333333333
Day1	MT	777	3.1333333333333333
Day1	MT	778	3.1333333333333333
Day1	MT	779	3.1333333333333333
Day1	MT	780	3.1333333333333333
Day1	MT	781	3.1333333333333333
Day1	MT	782	3.1333333333333333
Day1	MT	783	3.1333333333333333
Day1	MT	784	3.1333333333333333
Day1	MT	785	3.1333333333333333
Day1	MT	786	3.1333333333333333
Day1	MT	787	3.1333333333333333
Day1	MT	788	3.1333333333333333
Day1	MT	789	3.1333333333333333
Day1	MT	790	3.1333333333333333
Day1	MT	791	3.1333333333333333
Day1	MT	792	3.1333333333333333
Day1	MT	793	3.1333333333333333
Day1	MT	794	3.1333333333333333
Day1	MT	795	3.1333333333333333
Day1	MT	796	3.1666666666666665
Day1	MT	797	3.2
Day1	MT	798	3.2
Day1	MT	799	3.2
Day1	MT	800	3.2
Day1	MT	801	3.2
Day1	MT	802	3.2333333333333334
Day1	MT	803	3.2333333333333334
Day1	MT	804	3.2333333333333334
Day1	MT	805	3.2666666666666666
Day1	MT	806	3.2666666666666666
Day1	MT	807	3.2666666666666666
Day1	MT	808	3.2666666666666666
Day1	MT	809	3.2666666666666666
Day1	MT	810	3.2666666666666666
Day1	MT	811	3.2666666666666666
Day1	MT	812	3.2666666666666666
Day1	MT	813	3.2666666666666666
Day1	MT	814	3.2666666666666666
Day1	MT	815	3.2666666666666666
Day1	MT	816	3.2666666666666666
Day1	MT	817	3.2666666666666666
Day1	MT	818	3.3
Day1	MT	819	3.3
Day1	MT	820	3.3
Day1	MT	821	3.3
Day1	MT	822	3.3
Day1	MT	823	3.3
Day1	MT	824	3.3
Day1	MT	825	3.3
Day1	MT	826	3.3
Day1	MT	827	3.3
Day1	MT	828	3.3
Day1	MT	829	3.3
Day1	MT	830	3.3
Day1	MT	831	3.3
Day1	MT	832	3.3
Day1	MT	833	3.3
Day1	MT	834	3.3
Day1	MT	835	3.3
Day1	MT	836	3.3
Day1	MT	837	3.3
Day1	MT	838	3.3
Day1	MT	839	3.3
Day1	MT	840	3.3333333333333335
Day1	MT	841	3.3333333333333335
Day1	MT	842	3.3333333333333335
Day1	MT	843	3.3333333333333335
Day1	MT	844	3.3333333333333335
Day1	MT	845	3.3333333333333335
Day1	MT	846	3.3333333333333335
Day1	MT	847	3.3333333333333335
Day1	MT	848	3.3333333333333335
Day1	MT	849	3.3333333333333335
Day1	MT	850	3.3333333333333335
Day1	MT	851	3.3333333333333335
Day1	MT	852	3.3333333333333335
Day1	MT	853	3.3333333333333335
Day1	MT	854	3.3333333333333335
